"","word","n"
"8197","kıstırılarak",1
"8198","kıstırıldı",1
"8199","kıvranan",1
"8200","kıvranırken",1
"8201","kızgın",1
"8202","kızımıza",1
"8203","kızları",1
"8204","kızlarına",1
"8205","kızlarını",1
"8206","kj",1
"8207","kktc",1
"8208","klaksona",1
"8209","kleptomani",1
"8210","km'den",1
"8211","koç",1
"8212","koç'un",1
"8213","koç’un",1
"8214","kocadağ",1
"8215","kocadağ'ı",1
"8216","kocaeli'ye",1
"8217","kocaman",1
"8218","kocapüskül'ün",1
"8219","kocası",1
"8220","kocasının",1
"8221","kocayı",1
"8222","koçluğu",1
"8223","koçyiğit’in",1
"8224","kol",1
"8225","koltuğunda",1
"8226","koltuklarını",1
"8227","koltuktaki",1
"8228","kolumda",1
"8229","kolumu",1
"8230","kolundaki",1
"8231","kolunu",1
"8232","komşu",1
"8233","komşular",1
"8234","kontak",1
"8235","konteynerine",1
"8236","konteynerlerinin",1
"8237","kontrolleri",1
"8238","kontrollerinde",1
"8239","kontrollerinin",1
"8240","kontrolörler",1
"8241","kontrolsüzce",1
"8242","kontrolüne",1
"8243","kontrolünün",1
"8244","konulacağı",1
"8245","konulduğunu",1
"8246","konulmuştu",1
"8247","konulmuştur",1
"8248","konulup",1
"8249","konumlandırmaktayız",1
"8250","konurken",1
"8251","konuşarak",1
"8252","konuşayım",1
"8253","konuşmadan",1
"8254","konuştuğu",1
"8255","konuştuktan",1
"8256","konusunu",1
"8257","konuşurken",1
"8258","konut",1
"8259","konutları",1
"8260","kopacak",1
"8261","kopan",1
"8262","kopararak",1
"8263","köpeğinin",1
"8264","köpeğiyle",1
"8265","köpekle",1
"8266","köpekler",1
"8267","köpeklerini",1
"8268","köpekleriyle",1
"8269","köprüde",1
"8270","köprüsü’nden",1
"8271","köprüsünü",1
"8272","koptuğu",1
"8273","kör",1
"8274","koray",1
"8275","korkarlarsa",1
"8276","korkmaması",1
"8277","korkmaz",1
"8278","korkmaz'a",1
"8279","korkmaz'ın",1
"8280","korkmuş",1
"8281","korktu",1
"8282","korkulara",1
"8283","korkularını",1
"8284","korkuluklar",1
"8285","korkuluklarında",1
"8286","korkumu",1
"8287","korkusuzca",1
"8288","korkuteli’den",1
"8289","korkuttu",1
"8290","korkuyorum",1
"8291","korudu",1
"8292","koruma",1
"8293","korumak",1
"8294","korumaya",1
"8295","korurken",1
"8296","koruyan",1
"8297","koşarken",1
"8298","koşmasıyla",1
"8299","koştu.çevredekilerin",1
"8300","koşullardaki",1
"8301","koşulları",1
"8302","koşullarına",1
"8303","koşullarının",1
"8304","kötüye",1
"8305","kovaladığı",1
"8306","kovalama",1
"8307","kovalamacasi",1
"8308","kovalamacayı",1
"8309","kovalamacının",1
"8310","kovalamaya",1
"8311","kovalan",1
"8312","kovalayan",1
"8313","kovanlar",1
"8314","kovid",1
"8315","koyarak",1
"8316","koyları",1
"8317","kozlu",1
"8318","krallığı",1
"8319","krallık",1
"8320","krasnoyarsk",1
"8321","kredi",1
"8322","kritik",1
"8323","krize",1
"8324","krizleri",1
"8325","kroki",1
"8326","ksü",1
"8327","ku",1
"8328","kucaklayıp",1
"8329","küçükbalıklı",1
"8330","küçükçekmece",1
"8331","küçükçekmece'ye",1
"8332","küçükçekmece’ye",1
"8333","küfürlü",1
"8334","kuleli",1
"8335","kullan",1
"8336","kullanabileceğini",1
"8337","kullanabilir",1
"8338","kullanabilirler",1
"8339","kullanabilme",1
"8340","kullanacakmış",1
"8341","kullanamayacağı",1
"8342","kullandıç",1
"8343","kullanıcı",1
"8344","kullanılabildikleri",1
"8345","kullanılan",1
"8346","kullanımındaki",1
"8347","kullanın",1
"8348","kullanışlı",1
"8349","kullanıyor",1
"8350","kullanıyordu",1
"8351","kullanıyordum",1
"8352","kullanmak'tan",1
"8353","kullanmamaktan",1
"8354","kullanması",1
"8355","kullanmaya",1
"8356","kullanmayı",1
"8357","kullanmıştı",1
"8358","kullarına",1
"8359","kültürleri",1
"8360","kumsala",1
"8361","kur'an",1
"8362","kuralı",1
"8363","kuralına",1
"8364","kuran'ın",1
"8365","kurbanı",1
"8366","kurbanlık",1
"8367","kurdi",1
"8368","kurdi’ye",1
"8369","kurdu",1
"8370","kurduğu",1
"8371","kurmak",1
"8372","kürse",1
"8373","kursu'na",1
"8374","kursuna",1
"8375","kurşunun",1
"8376","kurtarabilir",1
"8377","kurtarabilmek",1
"8378","kurtararak",1
"8379","kurtardi",1
"8380","kurtardığına",1
"8381","kurtardık",1
"8382","kurtardıkları",1
"8383","kurtarılamadı.kaza",1
"8384","kurtarılamayan",1
"8385","kurtarıldıadana",1
"8386","kurtarılmasıyla",1
"8387","kurtarmasından",1
"8388","kurtarmaya",1
"8389","kurtulamadi",1
"8390","kurtularak",1
"8391","kurtuldu.edinilen",1
"8392","kurtuldu.olayda",1
"8393","kurtulun",1
"8394","kurtuluyor",1
"8395","kuru'ya",1
"8396","kurulu",1
"8397","kuruluşlarında",1
"8398","kurum",1
"8399","kurumu'nun",1
"8400","kurumu’na",1
"8401","kururulup",1
"8402","kuruşu",1
"8403","kurye",1
"8404","kuryeye",1
"8405","kuşadası'nda",1
"8406","küstahlığı",1
"8407","kusura",1
"8408","kusursuz",1
"8409","kusuru",1
"8410","kütahya'da",1
"8411","kutlamasından",1
"8412","kuyruğu",1
"8413","kuyucak",1
"8414","lambalarının",1
"8415","lasti̇ği̇",1
"8416","lastik",1
"8417","lastikleri",1
"8418","lastiklerinin",1
"8419","lazım",1
"8420","lc",1
"8421","le",1
"8422","lefkoşa’da",1
"8423","lefkoşa’daki",1
"8424","leventözen",1
"8425","levhası",1
"8426","levhaya",1
"8427","levyeyi",1
"8428","leyla",1
"8429","lider",1
"8430","limiti",1
"8431","limitinin",1
"8432","lisansını",1
"8433","ln",1
"8434","lojistiğini",1
"8435","louıse",1
"8436","lu",1
"8437","lük",1
"8438","lutomierz",1
"8439","lz",1
"8440","m.k'nin",1
"8441","m.k’nin",1
"8442","m.y",1
"8443","ma",1
"8444","macit'e",1
"8445","macit'i",1
"8446","maddelerinden",1
"8447","maddesi",1
"8448","maddeyi",1
"8449","maddî",1
"8450","maganda",1
"8451","magandalara",1
"8452","magandasıyla",1
"8453","mağdurun",1
"8454","mah",1
"8455","mahalesi",1
"8456","mahallede",1
"8457","mahallesi’ndeki",1
"8458","mahalleside",1
"8459","mahallesine",1
"8460","mahallinde",1
"8461","mahkemede",1
"8462","mahkemeye",1
"8463","mahkum",1
"8464","mahvoldu",1
"8465","mail",1
"8466","makaslama",1
"8467","makbule",1
"8468","makbuzları",1
"8469","makete",1
"8470","makinaları",1
"8471","makineleriyle",1
"8472","makinesinin",1
"8473","mal",1
"8474","malatya'da",1
"8475","maltepe",1
"8476","malzeme",1
"8477","malzemelerin",1
"8478","mama",1
"8479","maması",1
"8480","manavgat’a",1
"8481","manevrayla",1
"8482","mani̇sa'nın",1
"8483","mans’a",1
"8484","manzarayı",1
"8485","maratonu",1
"8486","mardin",1
"8487","mardin’de",1
"8488","mareşal",1
"8489","markaları",1
"8490","marketteki",1
"8491","marla",1
"8492","mart'ta",1
"8493","maryland",1
"8494","masajına",1
"8495","masaların",1
"8496","maske",1
"8497","may",1
"8498","mayıs'ta",1
"8499","mayışınca",1
"8500","mayıştım",1
"8501","mclaren",1
"8502","mdd",1
"8503","mebusan",1
"8504","mecidiyeköy’de",1
"8505","meclis",1
"8506","medyadaki",1
"8507","medyadan",1
"8508","medyanın",1
"8509","medyasaglikhaber",1
"8510","medyayı",1
"8511","megapol",1
"8512","mehdi",1
"8513","mehtap",1
"8514","mekanizmasını",1
"8515","meksika",1
"8516","meleğim",1
"8517","melih",1
"8518","melikgazi",1
"8519","memleketleri",1
"8520","mensupları",1
"8521","meraklarını",1
"8522","meram",1
"8523","mercedes'ten",1
"8524","merdivenle",1
"8525","merdivenlerden",1
"8526","merdivenli",1
"8527","merkezde",1
"8528","merkezi'nin",1
"8529","merkezi’nden",1
"8530","mermiler",1
"8531","mermilere",1
"8532","mersi̇n",1
"8533","mersin'in",1
"8534","mert",1
"8535","merter",1
"8536","meryem",1
"8537","mesai",1
"8538","mescid",1
"8539","meşgul",1
"8540","mesire",1
"8541","meslektaşlarının",1
"8542","meşru",1
"8543","mesudiye’ye",1
"8544","mesut",1
"8545","meteoroloji",1
"8546","metin",1
"8547","metreyi",1
"8548","metrobüse",1
"8549","mevcut",1
"8550","mevkii’nde",1
"8551","mevkiine",1
"8552","mevkilerinde",1
"8553","mevkinde",1
"8554","mevkisi",1
"8555","mevlana",1
"8556","mevzuata",1
"8557","meydan",1
"8558","meydanbaşı",1
"8559","meydanı",1
"8560","meydanı'nda",1
"8561","meydanı'ndan",1
"8562","meydanı’ndaki",1
"8563","mezarlığı'na",1
"8564","mezbahanın",1
"8565","mezrası",1
"8566","mhr",1
"8567","midyat",1
"8568","midyatnusaybin",1
"8569","mikrofonlarına",1
"8570","mikserine",1
"8571","miktarlarda",1
"8572","milli",1
"8573","milwaukee",1
"8574","milyonlarca",1
"8575","mimarlık",1
"8576","mini",1
"8577","minibüsten",1
"8578","minibüsümün",1
"8579","minik",1
"8580","minta",1
"8581","minta'yı",1
"8582","misin",1
"8583","mıcıra",1
"8584","mısınız",1
"8585","mkj",1
"8586","mlg",1
"8587","mn",1
"8588","mohammed",1
"8589","molla",1
"8590","moloz",1
"8591","molozların",1
"8592","montajın",1
"8593","montu",1
"8594","moralim",1
"8595","morgundan",1
"8596","moskova'ya",1
"8597","motogp'nin",1
"8598","motosikletine",1
"8599","motosikletle",1
"8600","motosikletlilerden",1
"8601","motosikletlileri",1
"8602","muammer",1
"8603","muayenede",1
"8604","muayenesinde",1
"8605","müdahaleden",1
"8606","mudanya",1
"8607","müdürlüğü'nde",1
"8608","müdürlüğü'ndeki",1
"8609","müdürlüğü'nün",1
"8610","müdürlüğü’nde",1
"8611","müdürlünce",1
"8612","muhabir",1
"8613","muhaliflere",1
"8614","muhammed",1
"8615","muhammed’in",1
"8616","mühendi̇s",1
"8617","mühendisinin",1
"8618","mühendisliği",1
"8619","muhtarlığı",1
"8620","muhtelif",1
"8621","müjde",1
"8622","mukavemette",1
"8623","mükemmel",1
"8624","mümkündür",1
"8625","mumlu",1
"8626","mustang",1
"8627","müşteriler",1
"8628","müşterilerden",1
"8629","müşterilerin",1
"8630","müşterilerle",1
"8631","müşterisini",1
"8632","müşteriyi",1
"8633","müşteriyle",1
"8634","musunuz",1
"8635","müteveffa",1
"8636","mutfakta",1
"8637","mutluyum",1
"8638","my",1
"8639","n.b'ye",1
"8640","nafile",1
"8641","nalbatoğlu",1
"8642","namazı",1
"8643","namazını",1
"8644","narkotik",1
"8645","nasi̇bi̇ni̇",1
"8646","nato",1
"8647","navi̇gasyon",1
"8648","navigasyona",1
"8649","navigasyonun",1
"8650","nazilli’de",1
"8651","nazım",1
"8652","nd",1
"8653","necmi",1
"8654","nedenden",1
"8655","nedeni̇",1
"8656","nedenini",1
"8657","nedenlerden",1
"8658","neler",1
"8659","nerelere",1
"8660","netice",1
"8661","neticesi",1
"8662","neticesinde",1
"8663","nevşehi̇r",1
"8664","nezaretinde",1
"8665","nf",1
"8666","nilüfer",1
"8667","nisan’da",1
"8668","niteliğinde",1
"8669","niteliğindeki",1
"8670","nitelikli",1
"8671","nkb",1
"8672","nlk",1
"8673","nohutalan",1
"8674","noktaları",1
"8675","noktalarında",1
"8676","noktasını",1
"8677","normalde",1
"8678","notta",1
"8679","notunu",1
"8680","novosibirsk",1
"8681","nüfusuna",1
"8682","nuh",1
"8683","numanoğlu",1
"8684","nun",1
"8685","nuran",1
"8686","nuri",1
"8687","nurtaç",1
"8688","nusret",1
"8689","ö.ç",1
"8690","ö.d'yi",1
"8691","o7",1
"8692","ocon",1
"8693","odağı",1
"8694","odaları",1
"8695","odaya",1
"8696","ödemek",1
"8697","ödemesine",1
"8698","ödemeyi",1
"8699","ofisteydik",1
"8700","öfkelendi",1
"8701","öğrenciler",1
"8702","öğrencinin",1
"8703","öğrendik",1
"8704","öğrenebilir",1
"8705","öğrenemeyen",1
"8706","öğrenildi.meydana",1
"8707","öğrenildi.yaşanan",1
"8708","öğrenilmeyen",1
"8709","öğrenmeye",1
"8710","öğretiyoruz",1
"8711","öğretmen",1
"8712","öğretmenler",1
"8713","öğrettiği",1
"8714","öğtrenildi",1
"8715","ok",1
"8716","okmeydanı",1
"8717","okşayan",1
"8718","okşayarak",1
"8719","okudu",1
"8720","okulların",1
"8721","okumak",1
"8722","okumaya",1
"8723","olabilirler",1
"8724","olacağız",1
"8725","olacaksa",1
"8726","olacaktım",1
"8727","olağandışı",1
"8728","olamadım",1
"8729","olamayarak",1
"8730","olamaz",1
"8731","olanlar",1
"8732","olasi",1
"8733","olasılık",1
"8734","olayların",1
"8735","ölçmek",1
"8736","olçok",1
"8737","ölçüde",1
"8738","ölçümde",1
"8739","oldu.arzu",1
"8740","olduğumuz",1
"8741","olduğunda",1
"8742","öldüğüne",1
"8743","olduğunun",1
"8744","olduğunuzla",1
"8745","öldüreceğini",1
"8746","öldürme",1
"8747","ölenlerin",1
"8748","olgu",1
"8749","olmad",1
"8750","olmadığına",1
"8751","olmadığının",1
"8752","olmadıklarını",1
"8753","olmalarını",1
"8754","olmamali",1
"8755","olmamalı",1
"8756","olmamasından",1
"8757","olmamdı",1
"8758","olmamız",1
"8759","olmasaydi",1
"8760","olmasıyla",1
"8761","olmaya",1
"8762","olmayabilecek",1
"8763","olmazdi",1
"8764","ölmek",1
"8765","ölmelerine",1
"8766","ölmesi",1
"8767","ölmüş",1
"8768","olmuştur",1
"8769","olsaydı",1
"8770","olsaydım",1
"8771","olsunlar",1
"8772","ölümle",1
"8773","ölümü",1
"8774","ölümün",1
"8775","ölümünden",1
"8776","ölümüyle",1
"8777","olun",1
"8778","olunması",1
"8779","olurlarsa",1
"8780","oluştu.kadın",1
"8781","oluştuğu",1
"8782","oluşturan",1
"8783","oluşturduğu",1
"8784","oluşturmak",1
"8785","oluşturuldu",1
"8786","oluyordu",1
"8787","ölüyorduk",1
"8788","ömer'in",1
"8789","onayının",1
"8790","öncede",1
"8791","öncesi",1
"8792","öngördüğü",1
"8793","onikişubat",1
"8794","önledi̇",1
"8795","önlemek",1
"8796","önlemler",1
"8797","önlendi",1
"8798","önleyici",1
"8799","önümden",1
"8800","önündekine",1
"8801","onunla",1
"8802","önyargılı",1
"8803","operasyonda",1
"8804","operasyonu",1
"8805","operatörü",1
"8806","organizasyonlarından",1
"8807","örgülerinden",1
"8808","örgütü",1
"8809","örgütüne",1
"8810","örgüyü",1
"8811","ormanlık",1
"8812","ortadaki",1
"8813","ortadakine",1
"8814","ortadan",1
"8815","ortahisar",1
"8816","ortalığın",1
"8817","örterek",1
"8818","örttü",1
"8819","osmanlı",1
"8820","otel",1
"8821","otobüsten",1
"8822","otobüsüne",1
"8823","otogar",1
"8824","otogara",1
"8825","otomobi̇li̇",1
"8826","otomobilinde",1
"8827","otomobilleriyle",1
"8828","otomobiyle",1
"8829","otomotiv",1
"8830","otonomhaber",1
"8831","otosu",1
"8832","otosunda",1
"8833","otosunu",1
"8834","otosunun",1
"8835","otoyolda",1
"8836","otoyoldaki",1
"8837","otoyolu’nun",1
"8838","otoyolun",1
"8839","otoyolunun",1
"8840","ötüken",1
"8841","ötüken’de",1
"8842","oturamıyorum",1
"8843","oturttuğu",1
"8844","oturuyorduk",1
"8845","oyak",1
"8846","oynadığı",1
"8847","oynadıkları",1
"8848","oyuncakları",1
"8849","öz'ün",1
"8850","özcan",1
"8851","özcan'a",1
"8852","özcan'da",1
"8853","özcan'ın",1
"8854","özdemir'i",1
"8855","özdemir'in",1
"8856","özdeşleşen",1
"8857","özellikle",1
"8858","özelliklerini",1
"8859","özenray",1
"8860","özer'in",1
"8861","özerk",1
"8862","özkan’ın",1
"8863","özkol",1
"8864","özkol'un",1
"8865","özkuş",1
"8866","özmen",1
"8867","özmen2021",1
"8868","öztekin",1
"8869","öztürkler",1
"8870","p.abay’ı",1
"8871","paça",1
"8872","pakistan",1
"8873","paletiyle",1
"8874","paletli",1
"8875","pamukören",1
"8876","panahi",1
"8877","pandemi",1
"8878","panelvan",1
"8879","paniğin",1
"8880","panikledim",1
"8881","panikleyerek",1
"8882","pankart",1
"8883","panosuna",1
"8884","paralara",1
"8885","paralarına",1
"8886","paranın",1
"8887","parasını",1
"8888","paraya",1
"8889","parayla",1
"8890","parçaladı",1
"8891","parçalandi",1
"8892","parçalandığı",1
"8893","parçalanmış",1
"8894","parçalayan",1
"8895","parçası",1
"8896","parçasından",1
"8897","park’ta",1
"8898","parka",1
"8899","parkı",1
"8900","parkın",1
"8901","parkına",1
"8902","parti",1
"8903","paspas",1
"8904","paspası",1
"8905","paspaslı",1
"8906","pat",1
"8907","patladı",1
"8908","patladığı",1
"8909","patlamasını",1
"8910","patlatildi",1
"8911","patlatılarak",1
"8912","patlatıldı",1
"8913","patlıyor",1
"8914","paul",1
"8915","paur",1
"8916","payallar",1
"8917","payi",1
"8918","paylaş",1
"8919","paylaşıldı",1
"8920","paylaşılınca",1
"8921","paylaşımı",1
"8922","paylaşıyor",1
"8923","paylaşmasının",1
"8924","pazarcılık",1
"8925","pazardan",1
"8926","pazarını",1
"8927","pazarının",1
"8928","pb",1
"8929","pcv",1
"8930","pedalı",1
"8931","pedalında",1
"8932","pedalını",1
"8933","pedalları",1
"8934","penceresi",1
"8935","pencereye",1
"8936","peri",1
"8937","personelin",1
"8938","personelinin",1
"8939","peşinde",1
"8940","pet",1
"8941","petersburg",1
"8942","petrol",1
"8943","peygamber",1
"8944","piknik",1
"8945","pili",1
"8946","pilinden",1
"8947","pilotuna",1
"8948","pişman",1
"8949","pistiyle",1
"8950","pistteki",1
"8951","plaj",1
"8952","plakasından",1
"8953","podolsk",1
"8954","polat’ın",1
"8955","polatgil'e",1
"8956","polatgil'in",1
"8957","polatgil’e",1
"8958","polatgil’in",1
"8959","poli̇se",1
"8960","poliser",1
"8961","polisimi",1
"8962","polislerini",1
"8963","poli̇stan",1
"8964","politikakademi",1
"8965","politikamızı",1
"8966","politikasıkullanım",1
"8967","politikasındaki",1
"8968","polonya'da",1
"8969","polonya’da",1
"8970","polonya’nın",1
"8971","popüler",1
"8972","posta",1
"8973","postahane",1
"8974","powell",1
"8975","pratik",1
"8976","pratiklik",1
"8977","prestijli",1
"8978","primlerim",1
"8979","prix'sinin",1
"8980","programin",1
"8981","programına",1
"8982","programlarda",1
"8983","promi̇l",1
"8984","promile",1
"8985","promili",1
"8986","propagandası",1
"8987","psikolog35",1
"8988","psi̇koloji̇k",1
"8989","pts",1
"8990","puanla",1
"8991","q3",1
"8992","qinzhou",1
"8993","r.eriş",1
"8994","ra",1
"8995","ra'anana",1
"8996","rahat",1
"8997","rahatça",1
"8998","rahatlıkla",1
"8999","rahatsızlandığını",1
"9000","rahatsızlığı",1
"9001","raikkonen",1
"9002","raillynews",1
"9003","ralli",1
"9004","ramazan",1
"9005","randevusuna",1
"9006","raporunda",1
"9007","rastladı",1
"9008","raylı",1
"9009","reddediyor",1
"9010","reddetmekten",1
"9011","reema",1
"9012","reformların",1
"9013","refüj",1
"9014","refüjü",1
"9015","reklam",1
"9016","rekoru",1
"9017","remzi",1
"9018","republic'in",1
"9019","resmen",1
"9020","rezil",1
"9021","rica",1
"9022","riyad'da",1
"9023","rıfat",1
"9024","rıza",1
"9025","rızası",1
"9026","röportajlar",1
"9027","rosales",1
"9028","rotadan",1
"9029","rozeti̇",1
"9030","rozetinin",1
"9031","rs",1
"9032","rta",1
"9033","ruhsatının",1
"9034","rus",1
"9035","russell",1
"9036","rusya'nın",1
"9037","rz",1
"9038","s.a",1
"9039","ş.a’yı",1
"9040","s.d",1
"9041","s.d'nin",1
"9042","s.e",1
"9043","ş.n.ç",1
"9044","s.t",1
"9045","ş'ye",1
"9046","saadet",1
"9047","saatinde",1
"9048","saatine",1
"9049","saatinin",1
"9050","saatlerce",1
"9051","saatleri",1
"9052","saatlik",1
"9053","sabahtan",1
"9054","şaban",1
"9055","sabancı",1
"9056","sabri̇",1
"9057","saçimi",1
"9058","saçıldı",1
"9059","saçını",1
"9060","saçlarımı",1
"9061","saçlarını",1
"9062","saçma",1
"9063","saçti",1
"9064","sadi",1
"9065","sadık",1
"9066","safranbolu",1
"9067","sağda",1
"9068","sağladılar",1
"9069","sağlamak",1
"9070","sağlamalarına",1
"9071","sağlamaya",1
"9072","sağlandi",1
"9073","sağlanıyor",1
"9074","sağlarken",1
"9075","sağlayamadı",1
"9076","sağlayamadım",1
"9077","sağlayamayan",1
"9078","sağlayan",1
"9079","sağlayarak",1
"9080","şaha",1
"9081","şahan",1
"9082","sahibiydi",1
"9083","sahile",1
"9084","sahili",1
"9085","sahiline",1
"9086","şahin",1
"9087","sahi̇p",1
"9088","sahiplendiği",1
"9089","sahiplendirmek",1
"9090","sahipleri",1
"9091","sahiplerine",1
"9092","sahipliği",1
"9093","şahısın",1
"9094","şahıstan",1
"9095","şakadan",1
"9096","sakarya",1
"9097","sakarya’nın",1
"9098","saki̇nleri̇",1
"9099","sakinlerin",1
"9100","sakinlerinin",1
"9101","sakinleşmesi",1
"9102","sakinleşmeye",1
"9103","sakinleşmeyen",1
"9104","sakinleştiren",1
"9105","sakinleştirilemedi",1
"9106","sakinleştiriliyor",1
"9107","şakir",1
"9108","şakirpaşa",1
"9109","sakın",1
"9110","sakladığı",1
"9111","saklaması",1
"9112","saklandi",1
"9113","saklıdır",1
"9114","sakura",1
"9115","saldirdi",1
"9116","saldırdı.rusya’nın",1
"9117","saldırdınız",1
"9118","saldırgandan",1
"9119","saldırganlardan",1
"9120","saldırıyor",1
"9121","salgını",1
"9122","salihli'de",1
"9123","salim",1
"9124","salman",1
"9125","salman’ın",1
"9126","salon",1
"9127","şalterinin",1
"9128","şampiyonada",1
"9129","şampiyonası'nda",1
"9130","şampiyonasını",1
"9131","şampiyonu",1
"9132","samsun’da",1
"9133","sanayide",1
"9134","şanghay",1
"9135","saniyelerle",1
"9136","sanılan",1
"9137","şanlı",1
"9138","şanlıurfa'da",1
"9139","şanlıurfa’nın",1
"9140","şansal",1
"9141","şanser",1
"9142","saplandğı",1
"9143","saptandı.gözaltına",1
"9144","saptı",1
"9145","sardı",1
"9146","sardığı",1
"9147","sarfeden",1
"9148","sariyildiz",1
"9149","sarıgül",1
"9150","sarılar",1
"9151","sarıldı",1
"9152","sarımsak",1
"9153","sarısu",1
"9154","sarp",1
"9155","şartıyla",1
"9156","şartları",1
"9157","şase",1
"9158","şaşirdi",1
"9159","şaşırdı.kaza",1
"9160","şaşırdık",1
"9161","şaşırdıklarını",1
"9162","şaşırdım",1
"9163","şaşırmaz",1
"9164","şaşırtan",1
"9165","şaşırtmaktan",1
"9166","şaşkinlik",1
"9167","şaşkına",1
"9168","şaşkınlıklarını",1
"9169","şaştı",1
"9170","satın",1
"9171","satışa",1
"9172","savaşı",1
"9173","savcılığı'nca",1
"9174","savcılığı’nın",1
"9175","savcılığınca",1
"9176","savcılığının",1
"9177","savcısı",1
"9178","savrulduğu",1
"9179","savrulduktan",1
"9180","savrulması",1
"9181","savrulmaya",1
"9182","savrulurken",1
"9183","savunması",1
"9184","savunmaya",1
"9185","savunmuştu",1
"9186","savurduğu",1
"9187","sayar",1
"9188","sayarak",1
"9189","sayesi̇nde",1
"9190","saygı",1
"9191","saygınlar",1
"9192","sayısında",1
"9193","scania",1
"9194","scherer'in",1
"9195","seansında",1
"9196","seat",1
"9197","sebahattin",1
"9198","seçil",1
"9199","seçim",1
"9200","seçime",1
"9201","sefer",1
"9202","seferini",1
"9203","segbi̇s",1
"9204","şehitkamil",1
"9205","şehmus",1
"9206","şehrin",1
"9207","şehrindeki",1
"9208","şekildeydi",1
"9209","şekli",1
"9210","seklide",1
"9211","sektörüne",1
"9212","selam'dan",1
"9213","selektör",1
"9214","semih",1
"9215","semizkumlar",1
"9216","semtinde",1
"9217","semtindeki",1
"9218","şen",1
"9219","şen’in",1
"9220","sende",1
"9221","şenel",1
"9222","şengönül",1
"9223","şengönül’ün",1
"9224","şenoğlu",1
"9225","şentürk'ün",1
"9226","seo",1
"9227","sepetiyle",1
"9228","serap",1
"9229","serdi",1
"9230","şerefiyle",1
"9231","şerefli",1
"9232","sergileyerek",1
"9233","şeriatın",1
"9234","şeridini",1
"9235","şeri̇tte",1
"9236","şeritteki",1
"9237","şeri̇tten",1
"9238","şeritteydi",1
"9239","şeritteydim",1
"9240","serseri",1
"9241","sert",1
"9242","sertsoy’un",1
"9243","servisinde",1
"9244","seslendi",1
"9245","sesler",1
"9246","sessiz",1
"9247","sessizliğini",1
"9248","sevdiğimiz",1
"9249","severliği",1
"9250","seveyim",1
"9251","sevilen",1
"9252","sevinç'i",1
"9253","sevindirdi",1
"9254","seviyorum",1
"9255","sevkini",1
"9256","şeydi",1
"9257","şeylerden",1
"9258","şeyleri",1
"9259","şeyma",1
"9260","seyrden",1
"9261","seyredip",1
"9262","seyrine",1
"9263","sezonunu",1
"9264","shenzhen",1
"9265","shenzhen'deki",1
"9266","show",1
"9267","sicilinde",1
"9268","sidal",1
"9269","şiddet",1
"9270","şiddetli",1
"9271","sigortası",1
"9272","sigortasızım",1
"9273","siirt’in",1
"9274","siirt’te",1
"9275","şi̇kayet",1
"9276","şikâyetçi",1
"9277","şikayete",1
"9278","silah",1
"9279","silahla",1
"9280","silinmeye",1
"9281","silivri",1
"9282","silivri'de",1
"9283","silmek",1
"9284","şi̇mdi̇",1
"9285","sinanbey",1
"9286","sinem",1
"9287","sinirlerim",1
"9288","sinirli",1
"9289","sirasinda",1
"9290","sirenleri",1
"9291","sirenli",1
"9292","şirketinde",1
"9293","şirketiniz",1
"9294","şirketinizde",1
"9295","şirketinizin",1
"9296","şirketleri",1
"9297","şirvan",1
"9298","şişe",1
"9299","şişeleri",1
"9300","şişlikle",1
"9301","sistemine",1
"9302","şişti",1
"9303","sitede",1
"9304","sitelerinde",1
"9305","si̇vas'ın",1
"9306","sivas’ta",1
"9307","sivrihisar",1
"9308","siyah",1
"9309","sıcaklık",1
"9310","sıfır",1
"9311","sığınan",1
"9312","sığınıyor",1
"9313","sıhhiye'de",1
"9314","sıkan",1
"9315","sıkıntılar",1
"9316","sıkıntıları",1
"9317","sıkıntılı",1
"9318","sıkışık",1
"9319","sıkışıklığın",1
"9320","sıkışıklığına",1
"9321","sıkışıklığının",1
"9322","sıkışına",1
"9323","sıkışıp",1
"9324","sıkışırken",1
"9325","sıkışmıştı",1
"9326","sıkıştıkça",1
"9327","sıkıştırdığı",1
"9328","sıkıştırıldım",1
"9329","sıkıştırmaya",1
"9330","sımsıkı",1
"9331","sınavı’nın",1
"9332","sınavın",1
"9333","sınıf",1
"9334","sınıfında",1
"9335","sınıflandırılan",1
"9336","sınırın",1
"9337","sınırında",1
"9338","sınırının",1
"9339","sır",1
"9340","sıra",1
"9341","sıraya",1
"9342","sırf",1
"9343","sırılsıklam",1
"9344","sırtüstü",1
"9345","sızdığını",1
"9346","skate",1
"9347","sl",1
"9348","sloganıyla",1
"9349","smyrna",1
"9350","şoförde",1
"9351","şoförlere",1
"9352","şoförlerini",1
"9353","şoförlerinin",1
"9354","şoförlüğü",1
"9355","şöförü",1
"9356","şoförüm",1
"9357","şoföründen",1
"9358","soğan",1
"9359","sokağından",1
"9360","sokak'taki",1
"9361","sokak'tan",1
"9362","söke'de",1
"9363","sokmaktan",1
"9364","şoktan",1
"9365","söktüğü",1
"9366","sokuyor",1
"9367","sola",1
"9368","soldan",1
"9369","solladığı",1
"9370","sollamak",1
"9371","sollamaya",1
"9372","sollayan",1
"9373","soluğu",1
"9374","soluklu",1
"9375","sona",1
"9376","söndürdü",1
"9377","söndürdükbartın",1
